name,risk_level,latitude,longitude
,1,46,-180
STARLINK-11386 [DTC],2,-90,161
,1,8,-180
STARLINK-11380 [DTC],4,-90,-32
,1,67,-180
STARLINK-33566,1,-90,-56
,1,-51,-180
STARLINK-33545,5,-90,-132
,1,0,-180
STARLINK-33562,2,-90,34
,1,-25,-180
STARLINK-33554,5,-90,-45
,1,23,-180
STARLINK-33555,2,-90,-126
,1,-33,-180
STARLINK-33542,3,-90,-178
,1,-51,-180
STARLINK-33557,2,-90,168
,1,55,-180
STARLINK-33559,5,-90,171
,1,80,-180
STARLINK-33553,3,-90,0
,1,59,-180
STARLINK-33556,3,-90,53
,1,-5,-180
STARLINK-33551,3,-90,-132
,1,-30,-180
GUANGCHUAN 01,3,-90,-110
,1,52,-180
GUANGCHUAN 02,5,-90,-21
,1,-60,-180
STARLINK-32311,3,-90,110
,1,-70,-180
STARLINK-32470,1,-90,130
,1,31,-180
STARLINK-32502,1,-90,157
,1,72,-180
STARLINK-32521,3,-90,-148
,1,-60,-180
STARLINK-32549,1,-90,-112
,1,-71,-180
STARLINK-32535,4,-90,-150
,1,-82,-180
STARLINK-32548,5,-90,-62
,1,-37,-180
STARLINK-32525,3,-90,134
,1,-34,-180
STARLINK-32628,1,-90,18
,1,34,-180
STARLINK-32626,1,-90,-96
,1,-68,-180
STARLINK-32608,4,-90,-100
,1,26,-180
STARLINK-32488,1,-90,101
,1,32,-180
STARLINK-32490,4,-90,145
,1,40,-180
STARLINK-32557,2,-90,10
,1,20,-180
STARLINK-32568,3,-90,156
,1,-56,-180
STARLINK-32462,2,-90,-128
,1,65,-180
STARLINK-32463,1,-90,120
,1,-8,-180
STARLINK-32550,4,-90,143
,1,-85,-180
STARLINK-32507,1,-90,-148
,1,-10,-180
STARLINK-32245,1,-90,132
,1,-6,-180
STARLINK-32546,1,-90,33
,1,84,-180
STARLINK-32545,4,-90,-66
,1,-27,-180
STARLINK-32554,2,-90,117
,1,-70,-180
STARLINK-32570,1,-90,-40
,1,19,-180
KONDOR-FKA NO. 2,5,-90,158
,1,-84,-180
STARLINK-32529,3,-90,-24
,1,-33,-180
STARLINK-32464,2,-90,22
,1,40,-180
STARLINK-32482,1,-90,130
,1,-84,-180
STARLINK-32454,1,-90,-12
,1,-62,-180
STARLINK-32485,1,-90,69
,1,11,-180
STARLINK-32388,5,-90,-95
,1,-88,-180
STARLINK-32374,3,-90,164
,1,64,-180
STARLINK-32384,5,-90,-127
,1,-86,-180
STARLINK-32295,2,-90,-155
,1,83,-180
STARLINK-32479,4,-90,-5
,1,18,-180
STARLINK-32468,4,-90,54
,1,88,-180
STARLINK-32629,1,-90,-174
,1,-21,-180
STARLINK-32644,5,-90,178
,1,-80,-180
STARLINK-32623,1,-90,136
,1,27,-180
STARLINK-32639,1,-90,-20
,1,33,-180
STARLINK-32625,5,-90,174
,1,75,-180
STARLINK-32635,4,-90,161
,1,78,-180
STARLINK-32532,2,-90,-52
,1,-29,-180
STARLINK-32503,4,-90,162
,1,18,-180
STARLINK-32508,4,-90,-8
,1,-3,-180
STARLINK-32524,1,-90,-19
,1,-46,-180
STARLINK-32484,4,-90,84
,1,-71,-180
STARLINK-32497,4,-90,-121
,1,64,-180
STARLINK-32526,2,-90,-158
,1,30,-180
STARLINK-32523,1,-90,-23
,1,-9,-180
STARLINK-32551,1,-90,99
,1,-81,-180
STARLINK-32506,3,-90,-99
,1,-41,-180
STARLINK-32562,4,-90,130
,1,66,-180
STARLINK-32558,4,-90,-55
,1,-27,-180
STARLINK-32538,3,-90,-61
,1,49,-180
STARLINK-32257,1,-90,130
,1,-51,-180
STARLINK-32407,5,-90,141
,1,-18,-180
STARLINK-32575,4,-90,-119
,1,-90,-180
STARLINK-32552,2,-90,-66
,1,-24,-180
STARLINK-32534,4,-90,32
,1,19,-180
STARLINK-32516,2,-90,171
,1,-28,-180
STARLINK-32542,4,-90,124
,1,20,-180
STARLINK-32600,3,-90,172
,1,36,-180
STARLINK-32584,3,-90,-10
,1,-15,-180
STARLINK-32587,4,-90,-131
,1,-72,-180
STARLINK-32602,1,-90,23
,1,84,-180
STARLINK-32565,2,-90,-119
,1,-1,-180
STARLINK-32589,3,-90,-152
,1,43,-180
STARLINK-32581,2,-90,50
,1,45,-180
2024-226A,1,-90,-146
,1,82,-180
2024-226B,5,-90,-24
,1,-79,-180
TJS-13,2,-90,-78
,1,-38,-180
HAISHAO-1,3,-90,23
,1,-89,-180
STARLINK-32686,2,-90,-51
,1,37,-180
STARLINK-32688,3,-90,127
,1,-30,-180
STARLINK-32684,5,-90,172
,1,-2,-180
STARLINK-32672,1,-90,-82
,1,-79,-180
STARLINK-32682,5,-90,169
,1,72,-180
STARLINK-32663,5,-90,159
,1,-45,-180
STARLINK-32640,5,-90,36
,1,-32,-180
STARLINK-32653,3,-90,-167
,1,89,-180
STARLINK-32647,2,-90,-59
,1,38,-180
STARLINK-32667,5,-90,12
,1,-74,-180
STARLINK-32655,2,-90,20
,1,25,-180
STARLINK-32665,4,-90,33
,1,-71,-180
STARLINK-32664,2,-90,85
,1,-42,-180
STARLINK-32660,2,-90,-82
,1,-43,-180
STARLINK-32448,1,-90,57
,1,82,-180
STARLINK-32430,5,-90,-49
,1,57,-180
STARLINK-32675,3,-90,-158
,1,25,-180
STARLINK-32671,5,-90,-131
,1,-68,-180
STARLINK-32670,1,-90,-21
,1,-62,-180
STARLINK-32642,5,-90,164
,1,-56,-180
STARLINK-32668,3,-90,-35
,1,50,-180
STARLINK-32669,2,-90,-42
,1,-37,-180
STARLINK-32666,5,-90,26
,1,-51,-180
STARLINK-32662,1,-90,54
,1,-41,-180
COSMOS 2580,3,-90,-30
,1,-65,-180
STARLINK-11394 [DTC],2,-90,-38
,1,70,-180
STARLINK-11490 [DTC],3,-90,9
,1,52,-180
STARLINK-11466 [DTC],4,-90,-93
,1,72,-180
STARLINK-11468 [DTC],5,-90,-126
,1,20,-180
STARLINK-11488 [DTC],4,-90,62
,1,-53,-180
STARLINK-11483 [DTC],5,-90,-31
,1,10,-180
STARLINK-11492 [DTC],5,-90,115
,1,-67,-180
STARLINK-11471 [DTC],3,-90,59
,1,-72,-180
STARLINK-11475 [DTC],1,-90,-52
,1,4,-180
STARLINK-11469 [DTC],4,-90,36
,1,-64,-180
STARLINK-11476 [DTC],2,-90,-58
,1,-59,-180
STARLINK-11485 [DTC],1,-90,19
,1,6,-180
STARLINK-11481 [DTC],5,-90,99
,1,72,-180
STARLINK-32650,4,-90,-64
,1,43,-180
STARLINK-32636,2,-90,132
,1,-5,-180
STARLINK-32643,1,-90,-94
,1,53,-180
STARLINK-32652,2,-90,-69
,1,49,-180
STARLINK-32631,5,-90,-55
,1,-59,-180
STARLINK-32641,1,-90,45
,1,-18,-180
QIANFAN-37,3,-90,-132
,1,-8,-180
QIANFAN-38,2,-90,-158
,1,-56,-180
QIANFAN-39,2,-90,-156
,1,-82,-180
QIANFAN-40,4,-90,156
,1,-18,-180
QIANFAN-41,1,-90,-116
,1,-23,-180
QIANFAN-42,5,-90,81
,1,80,-180
QIANFAN-43,3,-90,-171
,1,23,-180
QIANFAN-44,5,-90,-35
,1,-2,-180
QIANFAN-45,1,-90,-40
,1,78,-180
QIANFAN-46,1,-90,4
,1,-26,-180
QIANFAN-47,4,-90,108
,1,-74,-180
QIANFAN-48,2,-90,63
,1,-43,-180
QIANFAN-49,1,-90,-83
,1,-31,-180
QIANFAN-50,3,-90,15
,1,-46,-180
QIANFAN-51,2,-90,-42
,1,-61,-180
QIANFAN-52,5,-90,-82
,1,-51,-180
QIANFAN-53,2,-90,-73
,1,-31,-180
QIANFAN-54,3,-90,25
,1,-11,-180
PROBA-3 CSC,4,-90,-114
,1,-39,-180
SXM-9,1,-90,-75
,1,63,-180
SENTINEL-1C,4,-90,26
,1,51,-180
STARLINK-32632,3,-90,-179
,1,5,-180
STARLINK-11496 [DTC],2,-90,42
,1,-2,-180
STARLINK-11501 [DTC],2,-90,-170
,1,-83,-180
STARLINK-11491 [DTC],5,-90,-71
,1,-8,-180
STARLINK-11479 [DTC],1,-90,78
,1,-32,-180
STARLINK-11489 [DTC],4,-90,3
,1,45,-180
STARLINK-11494 [DTC],4,-90,-165
,1,14,-180
STARLINK-11333 [DTC],1,-90,-71
,1,-42,-180
STARLINK-11504 [DTC],3,-90,18
,1,22,-180
STARLINK-11495 [DTC],2,-90,150
,1,82,-180
STARLINK-11498 [DTC],1,-90,126
,1,-84,-180
STARLINK-11484 [DTC],5,-90,60
,1,53,-180
STARLINK-11487 [DTC],4,-90,-169
,1,-81,-180
STARLINK-11499 [DTC],5,-90,164
,1,-5,-180
STARLINK-33548,1,-90,154
,1,55,-180
STARLINK-33544,3,-90,28
,1,66,-180
STARLINK-33560,1,-90,38
,1,48,-180
STARLINK-33547,1,-90,162
,1,-56,-180
STARLINK-33563,2,-90,-41
,1,-55,-180
STARLINK-33550,1,-90,155
,1,42,-180
STARLINK-33564,5,-90,56
,1,78,-180
STARLINK-33546,4,-90,11
,1,61,-180
STARLINK-33565,1,-90,52
,1,38,-180
STARLINK-33549,2,-90,93
,1,-63,-180
GJZ 01,1,-90,-65
,1,-62,-180
GJZ 02,3,-90,-10
,1,-70,-180
GJZ 03,2,-90,-146
,1,37,-180
GJZ 04,1,-90,-160
,1,16,-180
GJZ 05,1,-90,-26
,1,-76,-180
STARLINK-32648,4,-90,-65
,1,0,-180
STARLINK-32594,2,-90,140
,1,-83,-180
STARLINK-32621,5,-90,-165
,1,42,-180
STARLINK-32597,3,-90,122
,1,8,-180
STARLINK-32649,3,-90,-133
,1,34,-180
STARLINK-32633,5,-90,155
,1,23,-180
STARLINK-32646,4,-90,-140
,1,4,-180
STARLINK-32706,2,-90,-162
,1,75,-180
STARLINK-32678,3,-90,165
,1,4,-180
STARLINK-32696,5,-90,48
,1,88,-180
STARLINK-32700,3,-90,-134
,1,88,-180
STARLINK-32698,4,-90,158
,1,-62,-180
STARLINK-32634,3,-90,136
,1,-21,-180
STARLINK-32651,1,-90,138
,1,56,-180
STARLINK-32627,2,-90,71
,1,27,-180
STARLINK-32596,4,-90,165
,1,1,-180
STARLINK-32519,1,-90,14
,1,3,-180
STARLINK-32576,1,-90,58
,1,27,-180
STARLINK-32527,1,-90,-46
,1,-37,-180
STARLINK-32481,5,-90,-121
,1,30,-180
STARLINK-32645,3,-90,66
,1,-73,-180
STARLINK-32654,2,-90,25
,1,74,-180
HULIANWANG DIGUI-01,1,-90,-71
,1,55,-180
HULIANWANG DIGUI-02,3,-90,-32
,1,58,-180
HULIANWANG DIGUI-03,1,-90,171
,1,-3,-180
HULIANWANG DIGUI-04,4,-90,-32
,1,-31,-180
HULIANWANG DIGUI-05,3,-90,18
,1,-32,-180
HULIANWANG DIGUI-06,5,-90,10
,1,-82,-180
HULIANWANG DIGUI-07,3,-90,58
,1,7,-180
HULIANWANG DIGUI-08,3,-90,108
,1,30,-180
HULIANWANG DIGUI-09,2,-90,172
,1,-25,-180
HULIANWANG DIGUI-10,3,-90,80
,1,88,-180
PIESAT-2 09,3,-90,-71
,1,-30,-180
PIESAT-2 10,4,-90,105
,1,63,-180
PIESAT-2 11,2,-90,106
,1,-33,-180
PIESAT-2 12,5,-90,-61
,1,-34,-180
NAVSTAR 83 (USA 440),2,-90,-71
,1,-3,-180
O3B MPOWER F7,4,-90,44
,1,-1,-180
O3B MPOWER F8,5,-90,139
,1,40,-180
TIANQI 33,5,-90,-104
,1,-18,-180
TIANQI 34,3,-90,-163
,1,-76,-180
TIANQI 35,2,-90,1
,1,73,-180
TIANQI 36,1,-90,-74
,1,-14,-180
TJS-12,4,-90,-74
,1,-14,-180
KORSAT-2,5,-90,29
,1,-73,-180
TANSTAAFL-2,2,-90,89
,1,-32,-180
HAWK-11B,5,-90,-162
,1,-1,-180
2024-247D,2,-90,-106
,1,-41,-180
HAWK-11C,4,-90,73
,1,-26,-180
HAWK-11A,2,-90,91
,1,82,-180
LIZZIESAT-2 (LS-2),4,-90,21
,1,40,-180
ICEYE-X49,5,-90,-26
,1,-87,-180
2024-247J,3,-90,-70
,1,6,-180
TOMORROW-S4,1,-90,133
,1,-73,-180
2024-247L,2,-90,-130
,1,-44,-180
GITAI-SC1,4,-90,94
,1,43,-180
ICEYE-X47,4,-90,88
,1,19,-180
LASARSAT,2,-90,-72
,1,-41,-180
TOMORROW-S3,1,-90,170
,1,64,-180
2024-247S,5,-90,-121
,1,-46,-180
CROCUBE,3,-90,-178
,1,-75,-180
2024-247U,5,-90,-143
,1,67,-180
2024-247V,1,-90,144
,1,-15,-180
2024-247W,2,-90,-170
,1,84,-180
2024-247X,1,-90,-41
,1,12,-180
2024-247Y,4,-90,-154
,1,50,-180
XCUBE-1,3,-90,167
,1,65,-180
CTC-0,2,-90,-156
,1,-48,-180
DJIBOUTI-1B,2,-90,-153
,1,-41,-180
2024-247AC,4,-90,-35
,1,65,-180
2024-247AD,5,-90,17
,1,-51,-180
2024-247AE,4,-90,110
,1,-4,-180
STRIX-2,4,-90,-180
,1,-28,-180
STARLINK-11444 [DTC],5,-90,8
,1,-20,-180
STARLINK-11493 [DTC],3,-90,24
,1,-84,-180
STARLINK-11453 [DTC],3,-90,112
,1,32,-180
STARLINK-11462 [DTC],1,-90,26
,1,38,-180
STARLINK-11441 [DTC],5,-90,-18
,1,-69,-180
STARLINK-11445 [DTC],1,-90,-48
,1,53,-180
STARLINK-11355 [DTC],2,-90,-31
,1,-53,-180
STARLINK-11446 [DTC],4,-90,17
,1,72,-180
STARLINK-11428 [DTC],5,-90,111
,1,-46,-180
STARLINK-11447 [DTC],1,-90,99
,1,3,-180
STARLINK-11439 [DTC],2,-90,67
,1,-46,-180
STARLINK-11434 [DTC],2,-90,133
,1,31,-180
STARLINK-11461 [DTC],3,-90,-119
,1,22,-180
STARLINK-32692,3,-90,6
,1,78,-180
STARLINK-32680,5,-90,-113
,1,73,-180
STARLINK-32638,4,-90,166
,1,33,-180
STARLINK-32283,1,-90,29
,1,69,-180
STARLINK-32676,4,-90,166
,1,-62,-180
STARLINK-32659,1,-90,-104
,1,-6,-180
STARLINK-32614,2,-90,36
,1,44,-180
STARLINK-32418,2,-90,46
,1,-3,-180
RESURS-P 5,3,-90,-124
,1,4,-180
STARLINK-32702,1,-90,-30
,1,7,-180
STARLINK-32712,2,-90,-142
,1,17,-180
STARLINK-32674,3,-90,-92
,1,36,-180
STARLINK-32711,5,-90,149
,1,-47,-180
STARLINK-32697,5,-90,81
,1,54,-180
STARLINK-32693,5,-90,26
,1,-56,-180
STARLINK-32721,3,-90,88
,1,85,-180
STARLINK-32709,3,-90,-32
,1,-9,-180
STARLINK-32689,3,-90,5
,1,3,-180
STARLINK-32724,1,-90,-34
,1,32,-180
STARLINK-32291,3,-90,-85
,1,32,-180
STARLINK-32736,3,-90,133
,1,-6,-180
STARLINK-32737,1,-90,18
,1,-54,-180
STARLINK-32683,3,-90,87
,1,-17,-180
STARLINK-32726,5,-90,-75
,1,57,-180
STARLINK-32730,5,-90,-145
,1,-46,-180
STARLINK-32719,5,-90,77
,1,-15,-180
STARLINK-32723,5,-90,-92
,1,36,-180
STARLINK-32722,4,-90,-66
,1,61,-180
STARLINK-32720,3,-90,-128
,1,75,-180
STARLINK-32656,5,-90,6
,1,-73,-180
STARLINK-32690,3,-90,87
,1,46,-180
ASTRANIS UTILITYSAT,2,-90,-177
,1,29,-180
NUVIEW ALPHA,2,-90,-131
,1,-57,-180
AGILA,5,-90,167
,1,41,-180
NUVIEW BRAVO,2,-90,8
,1,-34,-180
SDX01,5,-90,155
,1,24,-180
SDX02,2,-90,-163
,1,34,-180
STARLINK-11518 [DTC],1,-90,-22
,1,7,-180
STARLINK-11455 [DTC],4,-90,95
,1,-71,-180
STARLINK-11459 [DTC],4,-90,-144
,1,-83,-180
STARLINK-11178 [DTC],4,-90,93
,1,3,-180
STARLINK-11506 [DTC],2,-90,123
,1,-77,-180
STARLINK-11486 [DTC],1,-90,151
,1,22,-180
STARLINK-11511 [DTC],4,-90,64
,1,14,-180
STARLINK-11505 [DTC],2,-90,-55
,1,5,-180
STARLINK-11497 [DTC],2,-90,-169
,1,50,-180
STARLINK-11477 [DTC],2,-90,109
,1,-7,-180
STARLINK-11500 [DTC],1,-90,-152
,1,83,-180
STARLINK-11464 [DTC],2,-90,56
,1,-50,-180
STARLINK-11502 [DTC],2,-90,15
,1,8,-180
STARLINK-32657,3,-90,-96
,1,69,-180
STARLINK-32734,3,-90,-122
,1,-6,-180
STARLINK-32733,4,-90,-33
,1,-43,-180
STARLINK-32707,5,-90,-161
,1,-24,-180
STARLINK-32705,3,-90,24
,1,9,-180
STARLINK-32743,2,-90,-114
,1,31,-180
STARLINK-32753,5,-90,-88
,1,0,-180
STARLINK-32699,3,-90,-71
,1,-82,-180
THURAYA-4,4,-90,62
,1,-83,-180
SHIJIAN-25 (SJ-25),5,-90,-153
,1,-45,-180
STARLINK-32713,5,-90,139
,1,19,-180
STARLINK-32732,2,-90,123
,1,74,-180
STARLINK-32328,4,-90,11
,1,72,-180
STARLINK-32332,5,-90,-91
,1,49,-180
STARLINK-32717,3,-90,-43
,1,15,-180
STARLINK-32757,3,-90,-139
,1,51,-180
STARLINK-32731,3,-90,53
,1,85,-180
STARLINK-32694,4,-90,-51
,1,89,-180
STARLINK-32708,2,-90,-70
,1,-61,-180
STARLINK-32718,1,-90,-132
,1,-59,-180
STARLINK-32729,4,-90,-93
,1,-68,-180
STARLINK-32739,5,-90,100
,1,68,-180
STARLINK-32714,5,-90,148
,1,70,-180
STARLINK-32685,5,-90,-87
,1,43,-180
STARLINK-32691,4,-90,43
,1,-33,-180
STARLINK-32788,5,-90,172
,1,-32,-180
STARLINK-32768,4,-90,53
,1,-36,-180
STARLINK-32792,4,-90,-102
,1,-67,-180
STARLINK-32725,2,-90,-113
,1,-13,-180
STARLINK-32681,2,-90,150
,1,25,-180
STARLINK-32679,1,-90,88
,1,-18,-180
STARLINK-32749,2,-90,-156
,1,83,-180
STARLINK-32744,1,-90,-67
,1,-28,-180
STARLINK-32701,2,-90,5
,1,-45,-180
STARLINK-11452 [DTC],3,-90,115
,1,-63,-180
STARLINK-11443 [DTC],3,-90,-45
,1,-80,-180
STARLINK-11440 [DTC],4,-90,128
,1,-82,-180
STARLINK-11514 [DTC],1,-90,12
,1,69,-180
STARLINK-11508 [DTC],1,-90,7
,1,24,-180
STARLINK-11510 [DTC],4,-90,104
,1,88,-180
STARLINK-11512 [DTC],3,-90,-23
,1,68,-180
STARLINK-11450 [DTC],2,-90,-83
,1,-36,-180
STARLINK-11507 [DTC],3,-90,-115
,1,-2,-180
STARLINK-11482 [DTC],4,-90,-63
,1,54,-180
STARLINK-11528 [DTC],1,-90,-86
,1,-86,-180
STARLINK-11516 [DTC],1,-90,-58
,1,-83,-180
STARLINK-11527 [DTC],2,-90,118
,1,12,-180
STARLINK-32748,1,-90,24
,1,-68,-180
STARLINK-32777,3,-90,-111
,1,-90,-180
STARLINK-32741,5,-90,-55
,1,-77,-180
STARLINK-32754,3,-90,-101
,1,-62,-180
STARLINK-32786,2,-90,89
,1,49,-180
STARLINK-32789,3,-90,-30
,1,2,-180
STARLINK-32791,3,-90,17
,1,-43,-180
STARLINK-32785,1,-90,-77
,1,-16,-180
STARLINK-11538 [DTC],4,-90,140
,1,5,-180
STARLINK-11534 [DTC],4,-90,-145
,1,40,-180
STARLINK-11515 [DTC],1,-90,82
,1,-44,-180
STARLINK-11478 [DTC],5,-90,-53
,1,-54,-180
STARLINK-11358 [DTC],1,-90,26
,1,65,-180
STARLINK-11517 [DTC],2,-90,113
,1,28,-180
STARLINK-11519 [DTC],4,-90,-91
,1,-39,-180
STARLINK-11451 [DTC],5,-90,-161
,1,-48,-180
STARLINK-11530 [DTC],2,-90,-41
,1,-58,-180
STARLINK-11536 [DTC],4,-90,-40
,1,-60,-180
STARLINK-11540 [DTC],1,-90,-50
,1,44,-180
STARLINK-11523 [DTC],5,-90,1
,1,23,-180
STARLINK-11525 [DTC],2,-90,0
,1,20,-180
STARLINK-32752,5,-90,-174
,1,-37,-180
STARLINK-32760,4,-90,54
,1,59,-180
STARLINK-32715,3,-90,-49
,1,-89,-180
STARLINK-32764,5,-90,8
,1,-75,-180
STARLINK-32773,1,-90,140
,1,-89,-180
STARLINK-32750,2,-90,169
,1,-3,-180
STARLINK-32771,1,-90,3
,1,-89,-180
STARLINK-32766,3,-90,-158
,1,-51,-180
CENTISPACE-1 S7,4,-90,51
,1,-63,-180
CENTISPACE-1 S8,4,-90,-11
,1,-66,-180
CENTISPACE-1 S9,4,-90,143
,1,-50,-180
CENTISPACE-1 S10,5,-90,174
,1,-77,-180
CENTISPACE-1 S11,4,-90,-88
,1,64,-180
CENTISPACE-1 S12,1,-90,41
,1,11,-180
CENTISPACE-1 S13,2,-90,173
,1,84,-180
CENTISPACE-1 S14,4,-90,-138
,1,75,-180
CENTISPACE-1 S15,3,-90,81
,1,40,-180
CENTISPACE-1 S16,4,-90,46
,1,89,-180
STARLINK-11547 [DTC],3,-90,169
,1,-70,-180
STARLINK-11185 [DTC],4,-90,-140
,1,-14,-180
STARLINK-11513 [DTC],2,-90,-175
,1,-72,-180
STARLINK-11397 [DTC],2,-90,-70
,1,84,-180
STARLINK-11420 [DTC],2,-90,-161
,1,-42,-180
STARLINK-11415 [DTC],2,-90,12
,1,-15,-180
STARLINK-11413 [DTC],4,-90,-178
,1,-14,-180
STARLINK-11416 [DTC],1,-90,118
,1,56,-180
STARLINK-11535 [DTC],3,-90,38
,1,-10,-180
STARLINK-11532 [DTC],4,-90,160
,1,-22,-180
STARLINK-11521 [DTC],5,-90,95
,1,-18,-180
STARLINK-11258 [DTC],4,-90,-68
,1,80,-180
STARLINK-11529 [DTC],2,-90,89
,1,-29,-180
STARLINK-32747,5,-90,177
,1,71,-180
STARLINK-32767,4,-90,154
,1,59,-180
STARLINK-32769,2,-90,124
,1,36,-180
STARLINK-32778,3,-90,74
,1,-41,-180
STARLINK-32710,3,-90,-100
,1,-11,-180
STARLINK-32742,3,-90,17
,1,-18,-180
STARLINK-32783,2,-90,-172
,1,1,-180
STARLINK-32784,2,-90,-56
,1,67,-180
BUZZER-1,2,-90,-100
,1,-89,-180
EDISON-1,4,-90,43
,1,-85,-180
BALKAN-1,4,-90,-134
,1,78,-180
GESAT GEN1,4,-90,2
,1,63,-180
FLOCK 4G-8,4,-90,35
,1,54,-180
2025-009F,2,-90,152
,1,25,-180
2025-009G,2,-90,-152
,1,10,-180
INNOCUBE (TUSAT-31),5,-90,-12
,1,-30,-180
SCOT-1 (SCOT),2,-90,-31
,1,1,-180
2025-009K,2,-90,6
,1,-61,-180
IRIS-F3,3,-90,66
,1,-59,-180
2025-009M,5,-90,-138
,1,-78,-180
FLOCK 4G-13,5,-90,-166
,1,-85,-180
FLOCK 4G-9,1,-90,-52
,1,-18,-180
OTTER,3,-90,70
,1,-3,-180
FLOCK 4G-7,3,-90,153
,1,-30,-180
FLOCK 4G-12,3,-90,32
,1,-71,-180
2025-009T,1,-90,-157
,1,-68,-180
RAY 1.0,3,-90,-92
,1,-38,-180
ION SCV-016,3,-90,-174
,1,85,-180
FLOCK 4G-11,3,-90,-174
,1,-57,-180
ION SCV-014,3,-90,-164
,1,33,-180
PELICAN-2,5,-90,-35
,1,-78,-180
SIGI,2,-90,179
,1,-34,-180
FLOCK 4G-26,1,-90,60
,1,87,-180
FLOCK 4G-28,5,-90,41
,1,6,-180
GARAI-A,1,-90,-101
,1,10,-180
FLOCK 4G-20,3,-90,112
,1,-65,-180
FLOCK 4G-24,5,-90,106
,1,44,-180
FLOCK 4G-3,2,-90,145
,1,-59,-180
2025-009AH,1,-90,-95
,1,72,-180
FLOCK 4G-27,4,-90,90
,1,-57,-180
FLOCK 4G-29,5,-90,-85
,1,75,-180
FLOCK 4G-32,4,-90,-155
,1,5,-180
2025-009AM,3,-90,144
,1,7,-180
FLOCK 4G-22,1,-90,-131
,1,-33,-180
FLOCK 4G-25,4,-90,-46
,1,-45,-180
FLOCK 4G-23,5,-90,-75
,1,80,-180
LIME,4,-90,118
,1,-80,-180
2025-009AS,2,-90,-119
,1,40,-180
FLOCK 4G-34,4,-90,-92
,1,4,-180
FLOCK 4G-21,4,-90,111
,1,-12,-180
FLOCK 4G-31,1,-90,118
,1,-17,-180
PAUSAT-1,5,-90,-138
,1,71,-180
BRO-16,5,-90,141
,1,-7,-180
2025-009AY,5,-90,160
,1,8,-180
2025-009AZ,4,-90,-174
,1,-63,-180
2025-009BA,5,-90,-13
,1,43,-180
TROLL,5,-90,-151
,1,-10,-180
FLOCK 4G-4,3,-90,-6
,1,30,-180
FLOCK 4G-6,1,-90,-1
,1,11,-180
FLOCK 4G-2,4,-90,-173
,1,52,-180
FLOCK 4G-5,3,-90,11
,1,35,-180
LYRA-1,2,-90,107
,1,-41,-180
JAY-D2,4,-90,16
,1,63,-180
FLOCK 4G-1,1,-90,-95
,1,55,-180
FLOCK 4G-14,3,-90,75
,1,-3,-180
JAY-C,4,-90,-113
,1,31,-180
JAY-D1,4,-90,136
,1,-32,-180
FLOCK 4G-10,2,-90,-13
,1,-38,-180
SKYBEE-A01,2,-90,138
,1,56,-180
2025-009BR,1,-90,-79
,1,-85,-180
IMPULSE-2 MIRA,1,-90,-9
,1,15,-180
2025-009BT,2,-90,-97
,1,-89,-180
FLOCK 4G-36,1,-90,-6
,1,61,-180
FOSSASAT-2E19 (TAT-E),5,-90,-171
,1,-16,-180
ELEVATION-1,2,-90,34
,1,47,-180
FLOCK 4G-15,3,-90,51
,1,-75,-180
FLOCK 4G-30,4,-90,-79
,1,-46,-180
FLOCK 4G-18,3,-90,-69
,1,50,-180
FLOCK 4G-17,4,-90,98
,1,-54,-180
FOREST-3,2,-90,117
,1,-33,-180
FLOCK 4G-35,4,-90,-95
,1,-52,-180
IRIS-F2,1,-90,-78
,1,34,-180
FLOCK 4G-33,3,-90,-89
,1,47,-180
FOSSASAT-2E18 (TAT-A),5,-90,105
,1,80,-180
HYPE,1,-90,-7
,1,-75,-180
BLUEBON,3,-90,147
,1,-1,-180
LOGSATS,1,-90,-135
,1,38,-180
HADES-R,4,-90,-84
,1,5,-180
2025-009CL,2,-90,99
,1,66,-180
HYDRA-T,4,-90,95
,1,-78,-180
2025-009CN,5,-90,-178
,1,78,-180
LEMUR-2-WILSON,5,-90,-55
,1,65,-180
CONNECTA IOT-8,4,-90,146
,1,22,-180
LEMUR-2-STAR-FOX,3,-90,79
,1,-34,-180
IRIDE-MS2-HEO-1,5,-90,-24
,1,-45,-180
ICEYE-X42,4,-90,25
,1,-2,-180
LEMUR-2-ARIANNA,1,-90,-136
,1,89,-180
ICEYE-X41,1,-90,5
,1,-19,-180
FIREFLY-1,3,-90,96
,1,45,-180
NORSAT 4,5,-90,-154
,1,-27,-180
CONNECTA IOT-5,5,-90,-70
,1,77,-180
FIREFLY-2,1,-90,-111
,1,86,-180
ICEYE-X45,2,-90,-91
,1,-61,-180
LEMUR-2-ALISIA,5,-90,-85
,1,83,-180
ICEYE-X44,5,-90,-41
,1,43,-180
CENTAURI-7,1,-90,108
,1,52,-180
CONNECTA IOT-6,4,-90,-143
,1,19,-180
FIREFLY-3,5,-90,-122
,1,43,-180
LEMUR-2-ROUNDTRIPPER,4,-90,-135
,1,-75,-180
LEMUR-2-MYNAMEISJEFF,2,-90,16
,1,12,-180
SATGUS,2,-90,62
,1,-27,-180
CENTAURI-8,2,-90,-179
,1,67,-180
CONNECTA IOT-7,5,-90,-145
,1,68,-180
2025-012A,2,-90,-174
,1,24,-180
2025-012B,3,-90,-66
,1,75,-180
2025-012C,5,-90,-152
,1,-34,-180
2025-013A,5,-90,-72
,1,11,-180
