name,risk_level,latitude,longitude
,1,-67,-180
STARLINK-33730,5,-90,-144
,1,-39,-180
STARLINK-33743,5,-90,-4
,1,-73,-180
STARLINK-33715,2,-90,-24
,1,50,-180
STARLINK-33762,5,-90,131
,1,-25,-180
STARLINK-33753,5,-90,-121
,1,9,-180
STARLINK-33747,5,-90,-48
,1,-18,-180
STARLINK-33659,3,-90,-170
,1,-86,-180
STARLINK-33746,1,-90,-143
,1,6,-180
STARLINK-33799,4,-90,2
,1,-13,-180
STARLINK-33797,4,-90,-178
,1,64,-180
STARLINK-33798,4,-90,-76
,1,84,-180
STARLINK-33736,1,-90,-92
,1,-76,-180
STARLINK-33740,2,-90,-44
,1,-83,-180
STARLINK-33763,4,-90,-60
,1,-62,-180
STARLINK-33784,1,-90,164
,1,18,-180
STARLINK-33768,2,-90,173
,1,-14,-180
STARLINK-33761,4,-90,-153
,1,-81,-180
STARLINK-33737,3,-90,88
,1,-39,-180
STARLINK-33795,1,-90,-18
,1,-49,-180
STARLINK-33756,1,-90,149
,1,-55,-180
STARLINK-33780,4,-90,-10
,1,-14,-180
STARLINK-33679,2,-90,88
,1,3,-180
STARLINK-33706,2,-90,-77
,1,-75,-180
STARLINK-33691,2,-90,91
,1,76,-180
STARLINK-33696,4,-90,124
,1,-75,-180
STARLINK-33701,3,-90,98
,1,18,-180
STARLINK-33685,2,-90,-134
,1,-77,-180
STARLINK-33654,5,-90,-81
,1,-50,-180
STARLINK-33697,4,-90,-139
,1,-73,-180
STARLINK-33720,5,-90,-116
,1,-74,-180
STARLINK-33587,2,-90,-167
,1,7,-180
STARLINK-33637,1,-90,-133
,1,-28,-180
STARLINK-33744,1,-90,-142
,1,32,-180
STARLINK-33766,3,-90,122
,1,-11,-180
STARLINK-33765,4,-90,-59
,1,44,-180
STARLINK-33735,4,-90,-158
,1,-65,-180
STARLINK-33731,4,-90,169
,1,29,-180
STARLINK-33718,4,-90,-150
,1,25,-180
STARLINK-33630,3,-90,-62
,1,-54,-180
STARLINK-33695,4,-90,7
,1,79,-180
STARLINK-33713,4,-90,-136
,1,20,-180
STARLINK-33721,3,-90,-92
,1,-31,-180
STARLINK-33639,4,-90,-166
,1,62,-180
STARLINK-33667,3,-90,-44
,1,79,-180
STARLINK-33688,4,-90,-155
,1,-35,-180
STARLINK-33700,4,-90,-35
,1,-17,-180
STARLINK-33687,5,-90,-64
,1,-48,-180
STARLINK-33716,5,-90,85
,1,63,-180
STARLINK-33754,4,-90,-72
,1,-52,-180
POSAT-2,3,-90,-38
,1,-28,-180
HERMES-6,5,-90,142
,1,62,-180
HYDRA-W,2,-90,-32
,1,-33,-180
UNICORN-2Q,2,-90,45
,1,80,-180
HADES-ICM,3,-90,-32
,1,62,-180
STARLINK-33828,3,-90,-49
,1,11,-180
STARLINK-33819,5,-90,-42
,1,-76,-180
STARLINK-33845,5,-90,71
,1,-35,-180
STARLINK-33829,5,-90,-20
,1,46,-180
STARLINK-33815,1,-90,63
,1,-5,-180
STARLINK-33833,4,-90,154
,1,-84,-180
STARLINK-33534,4,-90,173
,1,-75,-180
STARLINK-33838,1,-90,141
,1,41,-180
STARLINK-33837,1,-90,-167
,1,51,-180
STARLINK-33818,3,-90,-176
,1,-24,-180
STARLINK-33583,1,-90,7
,1,-41,-180
STARLINK-33811,3,-90,-64
,1,-59,-180
STARLINK-33825,1,-90,-151
,1,-35,-180
STARLINK-33792,1,-90,-144
,1,86,-180
STARLINK-33843,1,-90,-72
,1,76,-180
STARLINK-33809,3,-90,-141
,1,37,-180
STARLINK-33678,5,-90,-30
,1,-87,-180
STARLINK-33764,3,-90,119
,1,-15,-180
STARLINK-33804,2,-90,131
,1,-69,-180
STARLINK-33751,3,-90,-90
,1,74,-180
STARLINK-33750,2,-90,92
,1,-18,-180
STARLINK-33786,3,-90,-15
,1,-54,-180
STARLINK-33796,3,-90,-176
,1,14,-180
STARLINK-33785,3,-90,140
,1,-52,-180
STARLINK-33803,3,-90,134
,1,-57,-180
STARLINK-33807,3,-90,-34
,1,87,-180
STARLINK-33787,2,-90,-65
,1,-43,-180
SOYUZ-MS 27,5,-90,32
,1,23,-180
TJS-17,4,-90,163
,1,-55,-180
STARLINK-11669 [DTC],5,-90,155
,1,-75,-180
STARLINK-11665 [DTC],2,-90,9
,1,56,-180
STARLINK-11667 [DTC],4,-90,99
,1,-9,-180
STARLINK-11695 [DTC],5,-90,-125
,1,19,-180
STARLINK-11685 [DTC],2,-90,-99
,1,-34,-180
STARLINK-11697 [DTC],1,-90,-5
,1,74,-180
STARLINK-11680 [DTC],5,-90,34
,1,-80,-180
STARLINK-11687 [DTC],3,-90,3
,1,60,-180
STARLINK-11626 [DTC],3,-90,-23
,1,-17,-180
STARLINK-11668 [DTC],2,-90,92
,1,87,-180
STARLINK-11657 [DTC],2,-90,163
,1,-2,-180
STARLINK-11606 [DTC],1,-90,2
,1,71,-180
STARLINK-11592 [DTC],2,-90,-162
,1,62,-180
STARLINK-32953,3,-90,140
,1,24,-180
STARLINK-32951,1,-90,-15
,1,-5,-180
STARLINK-32958,2,-90,-38
,1,74,-180
STARLINK-32928,3,-90,25
,1,55,-180
STARLINK-32687,1,-90,50
,1,47,-180
STARLINK-32950,2,-90,119
,1,30,-180
STARLINK-32954,5,-90,-15
,1,20,-180
STARLINK-32940,4,-90,49
,1,37,-180
STARLINK-32959,2,-90,-107
,1,-30,-180
STARLINK-32956,5,-90,-171
,1,65,-180
STARLINK-33722,1,-90,36
,1,84,-180
STARLINK-33739,3,-90,-155
,1,35,-180
STARLINK-33683,5,-90,-34
,1,4,-180
STARLINK-33732,2,-90,151
,1,-87,-180
STARLINK-33800,2,-90,88
,1,-29,-180
STARLINK-33632,5,-90,35
,1,69,-180
STARLINK-33719,5,-90,81
,1,84,-180
STARLINK-33755,1,-90,-143
,1,7,-180
STARLINK-33752,1,-90,25
,1,59,-180
STARLINK-33714,3,-90,60
,1,63,-180
STARLINK-33814,1,-90,117
,1,51,-180
STARLINK-33817,5,-90,100
,1,70,-180
STARLINK-33820,5,-90,0
,1,33,-180
STARLINK-33813,3,-90,139
,1,8,-180
STARLINK-33834,5,-90,-68
,1,25,-180
STARLINK-33830,1,-90,79
,1,47,-180
STARLINK-33651,5,-90,67
,1,-26,-180
STARLINK-33788,3,-90,167
,1,10,-180
STARLINK-33805,4,-90,11
,1,39,-180
STARLINK-33702,3,-90,153
,1,-37,-180
STARLINK-33666,3,-90,129
,1,40,-180
STARLINK-33723,3,-90,-35
,1,-46,-180
STARLINK-33791,3,-90,94
,1,-50,-180
STARLINK-33831,1,-90,-131
,1,86,-180
SHIYAN-27 A,1,-90,-154
,1,49,-180
SHIYAN-27 B,2,-90,90
,1,27,-180
SHIYAN-27 C,1,-90,-30
,1,89,-180
SHIYAN-27 D,3,-90,-111
,1,-56,-180
SHIYAN-27 E,4,-90,13
,1,-70,-180
SHIYAN-27 F,4,-90,-125
,1,7,-180
KORSAT-3,4,-90,-47
,1,83,-180
TOMORROW-S9,5,-90,13
,1,14,-180
SHENZHOU-20 (SZ-20),4,-90,-137
,1,77,-180
STARLINK-33879,1,-90,114
,1,-38,-180
STARLINK-33854,2,-90,-23
,1,-33,-180
STARLINK-33864,2,-90,-27
,1,-32,-180
STARLINK-33832,4,-90,2
,1,-89,-180
STARLINK-33856,2,-90,130
,1,-14,-180
STARLINK-33876,3,-90,132
,1,19,-180
STARLINK-33859,1,-90,-84
,1,-53,-180
STARLINK-33826,5,-90,-50
,1,67,-180
STARLINK-33836,1,-90,-12
,1,-27,-180
STARLINK-33558,4,-90,-72
,1,-89,-180
STARLINK-33852,2,-90,-39
,1,-88,-180
STARLINK-33835,3,-90,-130
,1,-68,-180
STARLINK-33661,1,-90,-179
,1,-81,-180
STARLINK-33729,2,-90,-152
,1,62,-180
STARLINK-33717,1,-90,143
,1,11,-180
STARLINK-33684,2,-90,-67
,1,31,-180
STARLINK-33704,3,-90,46
,1,70,-180
STARLINK-33705,5,-90,-126
,1,-53,-180
STARLINK-33663,5,-90,24
,1,-8,-180
STARLINK-33866,1,-90,-143
,1,-60,-180
STARLINK-33849,1,-90,-84
,1,83,-180
STARLINK-33873,3,-90,-117
,1,-23,-180
STARLINK-33772,4,-90,11
,1,-31,-180
STARLINK-33789,2,-90,34
,1,18,-180
STARLINK-33822,4,-90,47
,1,88,-180
STARLINK-33771,3,-90,-147
,1,67,-180
STARLINK-33810,4,-90,-140
,1,66,-180
STARLINK-33823,4,-90,-70
,1,49,-180
TIANLIAN 2-05,4,-90,-94
,1,-3,-180
STARLINK-11651 [DTC],2,-90,-108
,1,15,-180
STARLINK-11672 [DTC],1,-90,-96
,1,9,-180
STARLINK-11664 [DTC],4,-90,40
,1,-63,-180
STARLINK-11666 [DTC],2,-90,41
,1,-40,-180
STARLINK-11663 [DTC],2,-90,86
,1,6,-180
STARLINK-11595 [DTC],3,-90,125
,1,-19,-180
STARLINK-11599 [DTC],4,-90,-9
,1,68,-180
STARLINK-11603 [DTC],1,-90,-80
,1,-21,-180
STARLINK-11644 [DTC],4,-90,-147
,1,76,-180
STARLINK-11634 [DTC],2,-90,50
,1,-32,-180
STARLINK-11656 [DTC],1,-90,-16
,1,7,-180
STARLINK-11655 [DTC],1,-90,-16
,1,30,-180
STARLINK-11661 [DTC],4,-90,83
,1,-53,-180
STARLINK-33816,5,-90,-159
,1,-82,-180
STARLINK-33861,5,-90,-152
,1,-40,-180
STARLINK-33850,2,-90,66
,1,-8,-180
STARLINK-33887,5,-90,41
,1,-75,-180
STARLINK-33886,2,-90,136
,1,-9,-180
STARLINK-33840,4,-90,-116
,1,57,-180
STARLINK-33851,4,-90,-72
,1,-60,-180
STARLINK-33853,1,-90,34
,1,-84,-180
STARLINK-33847,5,-90,-75
,1,-4,-180
STARLINK-33880,5,-90,-76
,1,-20,-180
HULIANWANG DIGUI-20,1,-90,154
,1,-59,-180
HULIANWANG DIGUI-21,3,-90,-126
,1,-64,-180
HULIANWANG DIGUI-22,2,-90,-155
,1,39,-180
HULIANWANG DIGUI-23,3,-90,53
,1,48,-180
HULIANWANG DIGUI-24,3,-90,179
,1,-10,-180
HULIANWANG DIGUI-25,4,-90,163
,1,-21,-180
HULIANWANG DIGUI-26,3,-90,64
,1,-44,-180
HULIANWANG DIGUI-27,2,-90,41
,1,83,-180
HULIANWANG DIGUI-28,1,-90,-74
,1,-32,-180
HULIANWANG DIGUI-29,3,-90,-1
,1,68,-180
STARLINK-33894,5,-90,-179
,1,-26,-180
STARLINK-33922,2,-90,-44
,1,-38,-180
STARLINK-33919,2,-90,43
,1,18,-180
STARLINK-33908,2,-90,150
,1,14,-180
STARLINK-33950,3,-90,-172
,1,-26,-180
STARLINK-33939,5,-90,31
,1,-55,-180
STARLINK-33868,4,-90,15
,1,46,-180
STARLINK-33937,4,-90,17
,1,18,-180
STARLINK-33848,2,-90,-92
,1,-75,-180
STARLINK-33995,5,-90,118
,1,82,-180
STARLINK-33982,2,-90,-161
,1,16,-180
STARLINK-33915,2,-90,-158
,1,19,-180
STARLINK-33862,1,-90,-170
,1,2,-180
STARLINK-33920,5,-90,-144
,1,-23,-180
STARLINK-33580,3,-90,-56
,1,-70,-180
STARLINK-33783,5,-90,-82
,1,-77,-180
STARLINK-33773,4,-90,-78
,1,-35,-180
STARLINK-33745,3,-90,36
,1,31,-180
STARLINK-33728,1,-90,-66
,1,5,-180
STARLINK-33749,4,-90,-12
,1,-21,-180
STARLINK-33725,3,-90,144
,1,69,-180
STARLINK-33641,5,-90,-84
,1,3,-180
STARLINK-33727,4,-90,-101
,1,-34,-180
STARLINK-33757,5,-90,115
,1,-59,-180
STARLINK-33774,4,-90,-2
,1,-10,-180
STARLINK-33767,5,-90,-91
,1,88,-180
STARLINK-33806,2,-90,171
,1,-73,-180
KUIPER-00008,3,-90,-153
,1,30,-180
KUIPER-00009,2,-90,49
,1,30,-180
KUIPER-00010,4,-90,-81
,1,65,-180
KUIPER-00011,3,-90,28
,1,-37,-180
KUIPER-00012,4,-90,7
,1,-9,-180
KUIPER-00013,2,-90,-102
,1,-65,-180
KUIPER-00014,4,-90,-46
,1,15,-180
KUIPER-00015,4,-90,175
,1,61,-180
KUIPER-00016,3,-90,-156
,1,32,-180
KUIPER-00018,2,-90,140
,1,-27,-180
KUIPER-00019,3,-90,-118
,1,88,-180
KUIPER-00020,4,-90,-153
,1,-85,-180
KUIPER-00021,4,-90,64
,1,-50,-180
KUIPER-00023,1,-90,-80
,1,-49,-180
KUIPER-00024,5,-90,-178
,1,24,-180
KUIPER-00025,1,-90,-15
,1,18,-180
KUIPER-00027,2,-90,149
,1,83,-180
KUIPER-00028,3,-90,12
,1,5,-180
KUIPER-00029,1,-90,-158
,1,54,-180
KUIPER-00030,2,-90,11
,1,-43,-180
KUIPER-00031,3,-90,154
,1,32,-180
KUIPER-00032,3,-90,166
,1,-27,-180
KUIPER-00033,4,-90,-29
,1,78,-180
KUIPER-00034,2,-90,89
,1,-36,-180
KUIPER-00035,4,-90,-88
,1,50,-180
KUIPER-00037,2,-90,44
,1,-64,-180
KUIPER-00038,3,-90,100
,1,-58,-180
STARLINK-11677 [DTC],5,-90,128
,1,-49,-180
STARLINK-11702 [DTC],2,-90,60
,1,-59,-180
STARLINK-11706 [DTC],5,-90,-143
,1,36,-180
STARLINK-11662 [DTC],2,-90,-141
,1,69,-180
STARLINK-11681 [DTC],5,-90,4
,1,9,-180
STARLINK-11688 [DTC],1,-90,-12
,1,-60,-180
STARLINK-11676 [DTC],3,-90,110
,1,-69,-180
STARLINK-11705 [DTC],3,-90,100
,1,-63,-180
STARLINK-11703 [DTC],1,-90,109
,1,-28,-180
STARLINK-11701 [DTC],1,-90,155
,1,3,-180
STARLINK-11660 [DTC],4,-90,-110
,1,44,-180
STARLINK-11699 [DTC],3,-90,-18
,1,-49,-180
STARLINK-11693 [DTC],4,-90,-25
,1,-84,-180
STARLINK-33760,5,-90,-54
,1,-12,-180
STARLINK-33941,3,-90,-162
,1,-14,-180
STARLINK-33824,2,-90,14
,1,-87,-180
STARLINK-33808,2,-90,78
,1,78,-180
STARLINK-33844,5,-90,-161
,1,56,-180
STARLINK-33907,5,-90,-166
,1,-54,-180
STARLINK-33884,4,-90,-9
,1,83,-180
STARLINK-33841,5,-90,-53
,1,-75,-180
BIOMASS,3,-90,108
,1,-1,-180
STARLINK-33769,2,-90,-66
,1,-80,-180
STARLINK-33914,1,-90,-87
,1,73,-180
STARLINK-33932,4,-90,-131
,1,-55,-180
STARLINK-33930,3,-90,32
,1,6,-180
STARLINK-33911,5,-90,-166
,1,-64,-180
STARLINK-33938,4,-90,-126
,1,55,-180
STARLINK-33881,3,-90,118
,1,-1,-180
STARLINK-33846,5,-90,-99
,1,47,-180
STARLINK-33883,4,-90,141
,1,-17,-180
STARLINK-33842,1,-90,98
,1,-55,-180
STARLINK-33892,1,-90,78
,1,-17,-180
STARLINK-33933,4,-90,-28
,1,5,-180
STARLINK-33906,4,-90,-58
,1,-67,-180
STARLINK-33923,5,-90,28
,1,-62,-180
STARLINK-33947,4,-90,31
,1,-39,-180
STARLINK-33882,4,-90,-21
,1,3,-180
STARLINK-33875,5,-90,-178
,1,82,-180
STARLINK-33869,2,-90,150
,1,-20,-180
STARLINK-33935,2,-90,10
,1,-34,-180
STARLINK-33916,4,-90,-17
,1,-44,-180
STARLINK-33925,4,-90,-100
,1,23,-180
STARLINK-33870,1,-90,107
,1,-32,-180
STARLINK-33867,5,-90,148
,1,-87,-180
STARLINK-33918,1,-90,148
,1,-87,-180
STARLINK-33712,4,-90,-121
,1,-1,-180
STARLINK-33827,4,-90,21
,1,-79,-180
STARLINK-33899,5,-90,123
,1,9,-180
STARLINK-33900,5,-90,-49
,1,59,-180
STARLINK-33975,5,-90,13
,1,-59,-180
STARLINK-33951,5,-90,71
,1,-51,-180
STARLINK-33909,4,-90,170
,1,8,-180
STARLINK-34029,4,-90,175
,1,10,-180
STARLINK-34102,1,-90,28
,1,66,-180
STARLINK-34109,1,-90,-4
,1,-43,-180
STARLINK-34091,4,-90,-135
,1,-61,-180
STARLINK-34095,3,-90,-5
,1,52,-180
STARLINK-34127,4,-90,27
,1,-12,-180
STARLINK-34110,1,-90,-128
,1,-24,-180
STARLINK-34101,2,-90,-66
,1,-57,-180
STARLINK-34065,1,-90,100
,1,-22,-180
STARLINK-34057,1,-90,-110
,1,56,-180
STARLINK-34060,1,-90,9
,1,-37,-180
STARLINK-34048,3,-90,64
,1,29,-180
STARLINK-33959,1,-90,-39
,1,-9,-180
STARLINK-34058,4,-90,-126
,1,-80,-180
STARLINK-34055,5,-90,-142
,1,63,-180
STARLINK-33794,4,-90,31
,1,39,-180
STARLINK-34047,3,-90,93
,1,7,-180
STARLINK-34094,5,-90,-79
,1,-43,-180
STARLINK-34043,1,-90,-88
,1,-81,-180
STARLINK-34025,2,-90,155
,1,86,-180
STARLINK-33874,3,-90,-9
,1,-27,-180
STARLINK-33781,5,-90,151
,1,85,-180
STARLINK-33891,5,-90,145
,1,-20,-180
STARLINK-33903,1,-90,-3
,1,59,-180
STARLINK-33889,2,-90,1
,1,-18,-180
STARLINK-33984,3,-90,146
,1,11,-180
STARLINK-33940,4,-90,-177
,1,71,-180
STARLINK-33978,2,-90,112
,1,-11,-180
HERMES-5,5,-90,118
,1,86,-180
HERMES-3,4,-90,-159
,1,-24,-180
STARLINK-34018,5,-90,-179
,1,26,-180
STARLINK-34053,2,-90,-117
,1,-37,-180
STARLINK-34042,2,-90,4
,1,34,-180
STARLINK-34040,5,-90,116
,1,19,-180
STARLINK-33990,5,-90,-59
,1,-17,-180
STARLINK-34056,5,-90,56
,1,-34,-180
STARLINK-34026,3,-90,118
,1,-62,-180
STARLINK-33777,4,-90,89
,1,-54,-180
STARLINK-34041,2,-90,-142
,1,-58,-180
STARLINK-34011,3,-90,27
,1,55,-180
STARLINK-34044,5,-90,24
,1,46,-180
STARLINK-34037,3,-90,84
,1,-54,-180
STARLINK-34010,1,-90,6
,1,-69,-180
STARLINK-34009,2,-90,-9
,1,25,-180
STARLINK-33958,1,-90,48
,1,-77,-180
STARLINK-33776,5,-90,132
,1,40,-180
STARLINK-34032,2,-90,87
,1,-30,-180
STARLINK-34015,4,-90,-139
,1,-66,-180
STARLINK-33969,3,-90,-160
,1,76,-180
STARLINK-34002,2,-90,129
,1,-60,-180
STARLINK-33999,4,-90,-132
,1,-42,-180
STARLINK-33976,4,-90,-172
,1,52,-180
STARLINK-33821,3,-90,151
,1,48,-180
STARLINK-33888,2,-90,95
,1,-39,-180
STARLINK-33896,3,-90,-105
,1,71,-180
STARLINK-33878,2,-90,96
,1,-45,-180
STARLINK-33954,3,-90,-75
,1,-79,-180
STARLINK-33863,4,-90,-33
,1,-31,-180
STARLINK-33897,1,-90,159
,1,-4,-180
STARLINK-34022,1,-90,53
,1,-48,-180
STARLINK-33979,2,-90,-38
,1,12,-180
STARLINK-34007,4,-90,-147
,1,19,-180
STARLINK-34006,1,-90,175
,1,26,-180
STARLINK-33986,3,-90,-18
,1,-63,-180
STARLINK-34013,5,-90,4
,1,80,-180
STARLINK-34059,2,-90,25
,1,-39,-180
STARLINK-33987,3,-90,-103
,1,75,-180
STARLINK-34052,4,-90,-71
,1,12,-180
STARLINK-34023,4,-90,81
,1,-65,-180
STARLINK-34061,4,-90,72
,1,-54,-180
STARLINK-33778,4,-90,-107
,1,9,-180
STARLINK-33901,3,-90,58
,1,-43,-180
STARLINK-33812,3,-90,178
,1,-63,-180
STARLINK-33779,5,-90,-92
,1,46,-180
STARLINK-33905,5,-90,-1
,1,16,-180
STARLINK-34003,4,-90,87
,1,-15,-180
STARLINK-33968,5,-90,-119
,1,85,-180
STARLINK-33943,5,-90,-44
,1,-54,-180
STARLINK-33858,3,-90,-32
,1,53,-180
STARLINK-33885,3,-90,72
,1,68,-180
STARLINK-33904,5,-90,158
,1,-63,-180
STARLINK-33981,3,-90,-145
,1,22,-180
STARLINK-33738,5,-90,-27
,1,55,-180
STARLINK-34116,3,-90,-5
,1,-84,-180
STARLINK-34123,5,-90,-30
,1,63,-180
STARLINK-34128,1,-90,130
,1,80,-180
STARLINK-33972,5,-90,46
,1,19,-180
STARLINK-33973,3,-90,126
,1,-78,-180
STARLINK-34119,3,-90,-124
,1,6,-180
STARLINK-34143,5,-90,-133
,1,-30,-180
STARLINK-33957,5,-90,-16
,1,-55,-180
STARLINK-34120,4,-90,1
,1,-37,-180
STARLINK-34134,4,-90,46
,1,89,-180
STARLINK-34118,3,-90,-41
,1,-69,-180
STARLINK-34125,2,-90,146
,1,-26,-180
STARLINK-33955,3,-90,-163
,1,-3,-180
STARLINK-34097,3,-90,-108
,1,7,-180
STARLINK-34092,1,-90,-19
,1,83,-180
STARLINK-34114,1,-90,125
,1,47,-180
STARLINK-33770,3,-90,-128
,1,-69,-180
STARLINK-34106,2,-90,-135
,1,-88,-180
STARLINK-34083,4,-90,168
,1,80,-180
STARLINK-34066,3,-90,-91
,1,67,-180
STARLINK-34071,5,-90,-14
,1,-10,-180
STARLINK-34038,1,-90,-6
,1,77,-180
STARLINK-34031,4,-90,85
,1,61,-180
STARLINK-34070,3,-90,-173
,1,-4,-180
STARLINK-34068,2,-90,-111
,1,-54,-180
STARLINK-34076,4,-90,-24
,1,52,-180
STARLINK-33910,3,-90,-97
,1,26,-180
STARLINK-34075,5,-90,-125
,1,-63,-180
YAOGAN-40 02A,2,-90,-11
,1,87,-180
YAOGAN-40 02B,1,-90,16
,1,-40,-180
YAOGAN-40 02C,5,-90,-158
,1,-18,-180
TJS-19,1,-90,-99
,1,86,-180
STARLINK-34012,4,-90,66
,1,67,-180
STARLINK-33956,3,-90,-18
,1,8,-180
STARLINK-33997,2,-90,150
,1,77,-180
STARLINK-33989,1,-90,-96
,1,69,-180
STARLINK-33980,1,-90,130
,1,-51,-180
STARLINK-33994,4,-90,41
,1,-50,-180
STARLINK-33971,1,-90,-172
,1,-86,-180
STARLINK-33877,4,-90,56
,1,-10,-180
STARLINK-33895,2,-90,45
,1,6,-180
STARLINK-34005,3,-90,81
,1,-71,-180
STARLINK-34027,5,-90,-68
,1,-3,-180
STARLINK-34035,1,-90,-128
,1,-60,-180
STARLINK-33988,1,-90,-56
,1,74,-180
STARLINK-34020,1,-90,92
,1,75,-180
STARLINK-34021,2,-90,66
,1,59,-180
STARLINK-34004,3,-90,-31
,1,73,-180
STARLINK-34014,1,-90,164
,1,-29,-180
STARLINK-33985,2,-90,139
,1,15,-180
STARLINK-33996,5,-90,6
,1,42,-180
STARLINK-34036,3,-90,-16
,1,49,-180
STARLINK-34039,4,-90,-28
,1,37,-180
STARLINK-34034,1,-90,-164
,1,-66,-180
STARLINK-33983,3,-90,179
,1,32,-180
STARLINK-33993,5,-90,77
,1,-57,-180
STARLINK-33962,2,-90,-118
,1,-19,-180
STARLINK-33998,1,-90,-114
,1,86,-180
STARLINK-34159,1,-90,166
,1,72,-180
STARLINK-34137,5,-90,107
,1,6,-180
STARLINK-33974,2,-90,24
,1,-68,-180
STARLINK-34170,3,-90,163
,1,59,-180
STARLINK-34187,4,-90,54
,1,35,-180
STARLINK-34142,1,-90,-74
,1,51,-180
STARLINK-34144,1,-90,129
,1,46,-180
STARLINK-34099,1,-90,138
,1,88,-180
STARLINK-34107,2,-90,84
,1,46,-180
STARLINK-34121,3,-90,-65
,1,-12,-180
STARLINK-34103,2,-90,91
,1,-12,-180
STARLINK-33801,3,-90,-46
,1,-64,-180
STARLINK-34135,1,-90,-41
,1,48,-180
STARLINK-34147,1,-90,112
,1,78,-180
STARLINK-33960,4,-90,-150
,1,-3,-180
STARLINK-34153,3,-90,-40
,1,78,-180
STARLINK-33963,3,-90,161
,1,-27,-180
STARLINK-34112,4,-90,106
,1,62,-180
STARLINK-34084,4,-90,61
,1,41,-180
STARLINK-34138,4,-90,-45
,1,-2,-180
STARLINK-34115,5,-90,100
,1,-72,-180
STARLINK-34028,2,-90,-55
,1,-82,-180
STARLINK-33942,3,-90,110
,1,-56,-180
STARLINK-34139,5,-90,38
,1,-10,-180
STARLINK-34090,4,-90,-151
,1,-2,-180
STARLINK-34105,4,-90,45
,1,-45,-180
STARLINK-33642,3,-90,93
,1,-30,-180
STARLINK-34045,1,-90,4
,1,-90,-180
UNICORN-2O,2,-90,139
,1,-11,-180
UNICORN-2P,5,-90,-154
,1,-81,-180
SCS-01 A,5,-90,-66
,1,51,-180
SCS-01 B,3,-90,162
,1,77,-180
SCS-01 C,5,-90,16
,1,-57,-180
SCS-01 D,2,-90,-133
,1,61,-180
SCS-01 E,4,-90,-9
,1,67,-180
SCS-01 F,3,-90,-78
,1,36,-180
SCS-01 G,1,-90,175
,1,-20,-180
SCS-01 H,3,-90,47
,1,69,-180
SCS-01 J,1,-90,-143
,1,18,-180
SCS-01 K,5,-90,77
,1,58,-180
SCS-01 L,5,-90,-35
,1,65,-180
SCS-01 M,5,-90,46
,1,19,-180
STARLINK-33871,1,-90,72
,1,14,-180
STARLINK-34154,1,-90,-111
,1,-58,-180
STARLINK-34158,5,-90,46
,1,31,-180
STARLINK-34165,1,-90,-161
,1,-53,-180
STARLINK-34150,5,-90,-1
,1,-15,-180
STARLINK-34169,3,-90,132
,1,11,-180
STARLINK-34152,2,-90,-33
,1,-25,-180
STARLINK-33927,4,-90,-94
,1,-32,-180
STARLINK-33898,3,-90,-140
,1,68,-180
STARLINK-33928,5,-90,150
,1,-87,-180
STARLINK-33758,1,-90,-84
,1,75,-180
STARLINK-33936,1,-90,-59
,1,21,-180
STARLINK-33931,1,-90,95
,1,15,-180
STARLINK-33759,1,-90,12
,1,51,-180
STARLINK-34163,1,-90,76
,1,59,-180
STARLINK-34077,2,-90,17
,1,9,-180
STARLINK-34113,3,-90,96
,1,17,-180
STARLINK-34193,1,-90,147
,1,75,-180
STARLINK-34078,2,-90,-175
,1,-90,-180
STARLINK-34182,3,-90,124
,1,87,-180
STARLINK-34192,4,-90,38
,1,-80,-180
STARLINK-34093,5,-90,-125
,1,7,-180
STARLINK-34016,1,-90,-173
,1,-65,-180
STARLINK-34161,1,-90,38
,1,-18,-180
STARLINK-34162,5,-90,63
,1,-48,-180
STARLINK-34155,4,-90,108
,1,-8,-180
STARLINK-34141,4,-90,12
,1,-44,-180
STARLINK-34062,2,-90,-63
,1,19,-180
STARLINK-34051,3,-90,58
,1,-45,-180
STARLINK-34184,4,-90,71
,1,28,-180
STARLINK-34087,3,-90,-157
,1,-41,-180
STARLINK-34088,4,-90,-130
,1,-21,-180
STARLINK-33992,4,-90,-72
,1,-67,-180
STARLINK-33967,3,-90,-81
,1,-48,-180
STARLINK-33953,1,-90,-36
,1,41,-180
STARLINK-33790,1,-90,-118
,1,-33,-180
STARLINK-34030,2,-90,-141
,1,-68,-180
STARLINK-34024,3,-90,111
,1,37,-180
STARLINK-34019,4,-90,35
,1,77,-180
STARLINK-33860,5,-90,127
,1,-9,-180
STARLINK-33946,2,-90,-86
,1,-89,-180
STARLINK-34046,5,-90,140
,1,6,-180
STARLINK-34085,5,-90,114
,1,78,-180
STARLINK-34008,5,-90,169
,1,25,-180
STARLINK-34079,4,-90,14
,1,-68,-180
STARLINK-34089,2,-90,102
,1,12,-180
STARLINK-34117,2,-90,-90
,1,6,-180
STARLINK-34111,1,-90,38
,1,-76,-180
STARLINK-34049,2,-90,73
,1,-53,-180
STARLINK-34096,3,-90,100
,1,32,-180
STARLINK-34081,2,-90,-58
,1,-34,-180
STARLINK-34033,4,-90,-127
,1,-80,-180
STARLINK-33952,1,-90,51
,1,-86,-180
STARLINK-33961,2,-90,88
,1,49,-180
TIANYI A,3,-90,5
,1,13,-180
TIANYI B,3,-90,38
,1,-25,-180
TIANYI C,2,-90,-177
,1,22,-180
